TestSponsor,SystemName,Parallel,BaseThreads,EnabledCores,EnabledChips,Threads/Core,Base,Peak,EnergyBase,EnergyPeak
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6142M)",Yes,64,64,4,1,161&nbsp;&nbsp;&nbsp;,160&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,56,56,4,1,121&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Gold 5122)",Yes,16,16,4,1,81.5&nbsp;,82.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,72,4,1,162&nbsp;&nbsp;&nbsp;,164&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,64,4,1,138&nbsp;&nbsp;&nbsp;,140&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,64,4,1,130&nbsp;&nbsp;&nbsp;,131&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,96,4,1,175&nbsp;&nbsp;&nbsp;,176&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,96,96,4,1,173&nbsp;&nbsp;&nbsp;,176&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,70.3&nbsp;,71.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,208,208,8,1,144&nbsp;&nbsp;&nbsp;,144&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",Yes,192,192,8,1,144&nbsp;&nbsp;&nbsp;,142&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,48,4,1,138&nbsp;&nbsp;&nbsp;,139&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,48,48,4,1,137&nbsp;&nbsp;&nbsp;,138&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,64,64,4,1,153&nbsp;&nbsp;&nbsp;,153&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.60 GHz, Intel Xeon Gold 6132)",Yes,56,56,4,1,148&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,48,4,1,148&nbsp;&nbsp;&nbsp;,148&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,112,112,4,1,189&nbsp;&nbsp;&nbsp;,191&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,74.9&nbsp;,75.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,24,2,1,95.2&nbsp;,96.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,76.3&nbsp;,77.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,28,2,1,86.0&nbsp;,86.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.6&nbsp;,57.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,82.1&nbsp;,83.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.40 GHz, Intel Xeon Gold 5115)",Yes,40,40,4,1,108&nbsp;&nbsp;&nbsp;,110&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.8&nbsp;,41.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,20,2,1,74.2&nbsp;,75.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,75.9&nbsp;,77.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,24,2,1,101&nbsp;&nbsp;&nbsp;,103&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST550 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.2&nbsp;,57.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,70.0&nbsp;,71.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST550 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,8,2,1,53.2&nbsp;,54.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,37.3&nbsp;,38.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,16,2,1,58.9&nbsp;,60.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,69.9&nbsp;,71.1&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,81.5&nbsp;,82.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,40,2,1,108&nbsp;&nbsp;&nbsp;,109&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,36,2,1,109&nbsp;&nbsp;&nbsp;,110&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,96,4,1,159&nbsp;&nbsp;&nbsp;,159&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.10 GHz, Intel Xeon Gold 6152)",Yes,88,88,4,1,155&nbsp;&nbsp;&nbsp;,155&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,37.2&nbsp;,38.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,32,2,1,103&nbsp;&nbsp;&nbsp;,105&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.8&nbsp;,41.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,52.7&nbsp;,54.1&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,70.0&nbsp;,71.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,20,2,1,74.0&nbsp;,75.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,81.4&nbsp;,83.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,104,4,1,156&nbsp;&nbsp;&nbsp;,158&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,104,4,1,156&nbsp;&nbsp;&nbsp;,158&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,36.9&nbsp;,37.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,24,2,1,102&nbsp;&nbsp;&nbsp;,103&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,48,48,2,1,118&nbsp;&nbsp;&nbsp;,119&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,46.5&nbsp;,47.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,16,2,1,59.2&nbsp;,60.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,60.2&nbsp;,61.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,8,2,1,53.2&nbsp;,54.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.4&nbsp;,57.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.8&nbsp;,41.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (1.90 GHz, Intel Xeon Gold 5119T)",Yes,56,56,4,1,114&nbsp;&nbsp;&nbsp;,116&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,16,4,1,87.4&nbsp;,88.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",Yes,96,96,4,1,173&nbsp;&nbsp;&nbsp;,174&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,192,192,8,1,141&nbsp;&nbsp;&nbsp;,141&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,104,4,1,173&nbsp;&nbsp;&nbsp;,175&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.9&nbsp;,41.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST550 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,60.2&nbsp;,61.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,46.5&nbsp;,47.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,60.1&nbsp;,61.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.8&nbsp;,41.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (3.20 GHz, Intel Xeon Gold 6134)",Yes,32,32,4,1,124&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,80,4,1,150&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.30 GHz, Intel Xeon Gold 6140)",Yes,72,72,4,1,144&nbsp;&nbsp;&nbsp;,145&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,64,4,1,147&nbsp;&nbsp;&nbsp;,149&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,72,4,1,150&nbsp;&nbsp;&nbsp;,151&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,28,2,1,86.5&nbsp;,87.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,52,2,1,120&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,56,2,1,124&nbsp;&nbsp;&nbsp;,126&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.3&nbsp;,57.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,46.0&nbsp;,46.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (2.00 GHz, Intel Xeon Gold 6138T)",Yes,40,40,2,1,107&nbsp;&nbsp;&nbsp;,107&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,52.7&nbsp;,53.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,96,96,8,1,149&nbsp;&nbsp;&nbsp;,149&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"Lenovo System x3650 M5 (2.40 GHz, Intel Xeon E5-2699A v4)",Yes,44,44,2,1,92.7&nbsp;,94.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,32,2,1,112&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,52.8&nbsp;,53.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.50 GHz, Intel Xeon Platinum 8180M)",Yes,56,56,2,1,132&nbsp;&nbsp;&nbsp;,133&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Gold 5117)",Yes,56,56,4,1,109&nbsp;&nbsp;&nbsp;,111&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,36.7&nbsp;,37.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (3.50 GHz, Intel Xeon Gold 6144)",Yes,32,32,4,1,137&nbsp;&nbsp;&nbsp;,139&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,16,2,1,46.5&nbsp;,47.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,60.1&nbsp;,61.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,53.9&nbsp;,55.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,128,128,8,1,133&nbsp;&nbsp;&nbsp;,131&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,32,32,8,1,121&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,192,192,8,1,143&nbsp;&nbsp;&nbsp;,142&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Silver 4114T)",Yes,20,20,2,1,70.4&nbsp;,71.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (2.10 GHz, Intel Xeon Silver 4116T)",Yes,24,24,2,1,76.3&nbsp;,77.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,12,2,1,37.2&nbsp;,38.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,81.5&nbsp;,83.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.3&nbsp;,57.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,28,2,1,86.9&nbsp;,88.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,16,2,1,59.0&nbsp;,60.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR570 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,40.6&nbsp;,41.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.20 GHz, Intel Xeon Gold 5120)",Yes,56,56,4,1,120&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,48,4,1,129&nbsp;&nbsp;&nbsp;,132&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,64,4,1,140&nbsp;&nbsp;&nbsp;,141&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,64,64,4,1,141&nbsp;&nbsp;&nbsp;,141&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,55.6&nbsp;,56.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,16,2,1,59.1&nbsp;,60.1&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4116T)",Yes,24,24,2,1,77.5&nbsp;,78.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,72,4,1,151&nbsp;&nbsp;&nbsp;,151&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,48,4,1,127&nbsp;&nbsp;&nbsp;,127&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,104,4,1,159&nbsp;&nbsp;&nbsp;,159&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,64,4,1,141&nbsp;&nbsp;&nbsp;,142&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,104,4,1,159&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (3.00 GHz, Intel Xeon Gold 6136)",Yes,48,48,4,1,132&nbsp;&nbsp;&nbsp;,132&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,112,112,4,1,167&nbsp;&nbsp;&nbsp;,168&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,80,4,1,151&nbsp;&nbsp;&nbsp;,151&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Silver 4116T)",Yes,24,24,2,1,76.3&nbsp;,77.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,64,4,1,148&nbsp;&nbsp;&nbsp;,149&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.00 GHz, Intel Xeon Gold 5117)",Yes,28,28,2,1,77.4&nbsp;,78.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST550 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,28,2,1,86.9&nbsp;,88.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (1.90 GHz, Intel Xeon Gold 5119T)",Yes,28,28,2,1,81.3&nbsp;,82.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,20,2,1,73.5&nbsp;,74.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (3.20 GHz, Intel Xeon Gold 6134M)",Yes,16,16,2,1,85.5&nbsp;,86.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Silver 4114T)",Yes,20,20,2,1,70.9&nbsp;,72.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,40,2,1,116&nbsp;&nbsp;&nbsp;,117&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,24,2,1,103&nbsp;&nbsp;&nbsp;,104&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR630 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,12,2,1,71.4&nbsp;,72.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8176M)",Yes,56,56,2,1,125&nbsp;&nbsp;&nbsp;,126&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.20 GHz, Intel Xeon Silver 4114T)",Yes,20,20,2,1,70.4&nbsp;,71.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (3.40 GHz, Intel Xeon Gold 6128)",Yes,12,12,2,1,70.7&nbsp;,72.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST550 (1.90 GHz, Intel Xeon Gold 5119T)",Yes,28,28,2,1,81.6&nbsp;,82.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.30 GHz, Intel Xeon Gold 5118)",Yes,48,48,4,1,114&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST550 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,8,2,1,53.8&nbsp;,54.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,56,56,4,1,120&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,16,2,1,56.3&nbsp;,57.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,64,64,4,1,129&nbsp;&nbsp;&nbsp;,130&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR590 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,32,2,1,94.4&nbsp;,96.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR860 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,48,4,1,138&nbsp;&nbsp;&nbsp;,138&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,16,4,1,82.9&nbsp;,84.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,96,4,1,161&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,8,2,1,41.2&nbsp;,42.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,24,2,1,81.2&nbsp;,82.1&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,20,2,1,69.0&nbsp;,69.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (1.90 GHz, Intel Xeon Gold 5119T)",Yes,28,28,2,1,82.7&nbsp;,84.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Silver 4114T)",Yes,20,20,2,1,71.4&nbsp;,72.8&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,28,2,1,88.0&nbsp;,89.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,75.1&nbsp;,76.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR550 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,24,2,1,76.0&nbsp;,77.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Gold 5117)",Yes,28,28,2,1,78.5&nbsp;,79.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR530 (2.00 GHz, Intel Xeon Gold 5117)",Yes,28,28,2,1,77.2&nbsp;,79.0&nbsp;,--,--
