TestSponsor,SystemName,BaseCopies,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
ACTION S.A.,"ACTINA SOLAR 222 S5 (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,450&nbsp;&nbsp;&nbsp;,457&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 S5 (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,450&nbsp;&nbsp;&nbsp;,457&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 200 X5 (Intel Xeon E5-2630 v2, 2.60 GHz)",24,12,2,6,2,425&nbsp;&nbsp;&nbsp;,430&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X5 (Intel Xeon E5-2630 v2, 2.60 GHz)",24,12,2,6,2,424&nbsp;&nbsp;&nbsp;,430&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 820 X5 (Intel Xeon E5-2630 v2, 2.60 GHz)",24,12,2,6,2,424&nbsp;&nbsp;&nbsp;,430&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S5 (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,258&nbsp;&nbsp;&nbsp;,260&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X5 (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,256&nbsp;&nbsp;&nbsp;,258&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X5 (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,256&nbsp;&nbsp;&nbsp;,258&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 200 X5 (Intel Xeon E5-2609 v2, 2.50 GHz)",8,8,2,4,1,256&nbsp;&nbsp;&nbsp;,258&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S5 (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,201&nbsp;&nbsp;&nbsp;,202&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 S5 (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,201&nbsp;&nbsp;&nbsp;,202&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S5 (Intel Xeon E5-2603 v2, 1.80 GHz)",8,8,2,4,1,201&nbsp;&nbsp;&nbsp;,202&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 112 S6 (Intel Xeon E3-1220 v3, 3.10 GHz)",4,4,1,4,1,137&nbsp;&nbsp;&nbsp;,139&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR G 200 S5+ (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,381&nbsp;&nbsp;&nbsp;,385&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 S5+ (Intel Xeon E5-2650 v2, 2.60 GHz)",32,16,2,8,2,544&nbsp;&nbsp;&nbsp;,554&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 200 S5+ (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,381&nbsp;&nbsp;&nbsp;,384&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 Q5 (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,381&nbsp;&nbsp;&nbsp;,385&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 Q5 (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,381&nbsp;&nbsp;&nbsp;,385&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S5 (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,381&nbsp;&nbsp;&nbsp;,385&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 200 X5 (Intel Xeon E5-2650 v2, 2.60 GHz)",32,16,2,8,2,546&nbsp;&nbsp;&nbsp;,556&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X5 (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,448&nbsp;&nbsp;&nbsp;,454&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 200 X5 (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,447&nbsp;&nbsp;&nbsp;,454&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 820 X5 (Intel Xeon E5-2640 v2, 2.00 GHz)",32,16,2,8,2,448&nbsp;&nbsp;&nbsp;,455&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S5 (Intel Xeon E5-2620 v2, 2.10 GHz)",24,12,2,6,2,381&nbsp;&nbsp;&nbsp;,385&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 S6 (Intel Xeon E5-2609 v3, 1.90 GHz)",12,12,2,6,1,323&nbsp;&nbsp;&nbsp;,303&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 S6 (Intel Xeon E5-2620 v3, 2.40 GHz)",24,12,2,6,2,464&nbsp;&nbsp;&nbsp;,473&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 S6 (Intel Xeon E5-2630 v3, 2.40 GHz)",32,16,2,8,2,563&nbsp;&nbsp;&nbsp;,577&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 S6 (Intel Xeon E5-2640 v3, 2.60 GHz)",32,16,2,8,2,582&nbsp;&nbsp;&nbsp;,598&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 S6 (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,673&nbsp;&nbsp;&nbsp;,690&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2620 v3, 2.40 GHz)",24,12,2,6,2,465&nbsp;&nbsp;&nbsp;,475&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2630 v3, 2.40 GHz)",32,16,2,8,2,566&nbsp;&nbsp;&nbsp;,579&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2640 v3, 2.60 GHz)",32,16,2,8,2,585&nbsp;&nbsp;&nbsp;,600&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,679&nbsp;&nbsp;&nbsp;,697&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2609 v3, 1.90 GHz)",12,12,2,6,1,321&nbsp;&nbsp;&nbsp;,328&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR E 110 S6 (Intel Xeon E3-1231 v3, 3.40 GHz)",8,4,1,4,2,148&nbsp;&nbsp;&nbsp;,152&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2603 v3, 1.60 GHz)",12,12,2,6,1,280&nbsp;&nbsp;&nbsp;,286&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2603 v3, 1.60 GHz)",12,12,2,6,1,281&nbsp;&nbsp;&nbsp;,287&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2609 v3, 1.90 GHz)",12,12,2,6,1,324&nbsp;&nbsp;&nbsp;,331&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2620 v3, 2.40 GHz)",24,12,2,6,2,471&nbsp;&nbsp;&nbsp;,481&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2630 v3, 2.40 GHz)",32,16,2,8,2,569&nbsp;&nbsp;&nbsp;,582&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,680&nbsp;&nbsp;&nbsp;,697&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2609 v3, 1.90 GHz)",12,12,2,6,1,323&nbsp;&nbsp;&nbsp;,330&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,679&nbsp;&nbsp;&nbsp;,695&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2609 v3, 1.90 GHz)",12,12,2,6,1,323&nbsp;&nbsp;&nbsp;,330&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2620 v3, 2.40 GHz)",24,12,2,6,2,465&nbsp;&nbsp;&nbsp;,476&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,682&nbsp;&nbsp;&nbsp;,698&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2640 v3, 2.60 GHz)",32,16,2,8,2,589&nbsp;&nbsp;&nbsp;,602&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2660 v3, 2.60 GHz)",40,20,2,10,2,704&nbsp;&nbsp;&nbsp;,721&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2603 v3, 1.60 GHz)",12,12,2,6,1,280&nbsp;&nbsp;&nbsp;,285&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2603 v3, 1.60 GHz)",12,12,2,6,1,280&nbsp;&nbsp;&nbsp;,286&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR G 240 S6+ (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,680&nbsp;&nbsp;&nbsp;,697&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR G 240 S6+ (Intel Xeon E5-2670 v3, 2.30 GHz)",48,24,2,12,2,759&nbsp;&nbsp;&nbsp;,779&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR E 210 S6 (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,676&nbsp;&nbsp;&nbsp;,693&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR E 212 S6 (Intel Xeon E5-2650 v3, 2.30 GHz)",40,20,2,10,2,677&nbsp;&nbsp;&nbsp;,694&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 S6 (Intel Xeon E5-2603 v3, 1.60 GHz)",12,12,2,6,1,283&nbsp;&nbsp;&nbsp;,288&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 S6 (Intel Xeon E5-2603 v3, 1.60 GHz)",12,12,2,6,1,282&nbsp;&nbsp;&nbsp;,288&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 110 S6 (Intel Xeon E3-1241 v3, 3.50 GHz)",8,4,1,4,2,149&nbsp;&nbsp;&nbsp;,154&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 110 X6 (Intel Xeon E3-1241 v3, 3.50 GHz)",8,4,1,4,2,146&nbsp;&nbsp;&nbsp;,151&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2683 v3, 2.00 GHz)",56,28,2,14,2,795&nbsp;&nbsp;&nbsp;,819&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2680 v3, 2.50 GHz)",48,24,2,12,2,787&nbsp;&nbsp;&nbsp;,811&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2683 v3, 2.00 GHz)",56,28,2,14,2,806&nbsp;&nbsp;&nbsp;,829&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2670 v3, 2.30 GHz)",48,24,2,12,2,766&nbsp;&nbsp;&nbsp;,787&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2660 v3, 2.60 GHz)",40,20,2,10,2,715&nbsp;&nbsp;&nbsp;,734&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2680 v3, 2.50 GHz)",48,24,2,12,2,776&nbsp;&nbsp;&nbsp;,797&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2670 v3, 2.30 GHz)",48,24,2,12,2,753&nbsp;&nbsp;&nbsp;,774&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2660 v3, 2.60 GHz)",40,20,2,10,2,701&nbsp;&nbsp;&nbsp;,720&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2697 v3, 2.60 GHz)",56,28,2,14,2,843&nbsp;&nbsp;&nbsp;,869&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2697 v3, 2.60 GHz)",56,28,2,14,2,845&nbsp;&nbsp;&nbsp;,871&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2690 v3, 2.60 GHz)",48,24,2,12,2,800&nbsp;&nbsp;&nbsp;,823&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 202 S6 (Intel Xeon E5-2697 v3, 2.60 GHz)",56,28,2,14,2,862&nbsp;&nbsp;&nbsp;,888&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2698 v3, 2.30 GHz)",64,32,2,16,2,859&nbsp;&nbsp;&nbsp;,886&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2698 v3, 2.30 GHz)",64,32,2,16,2,859&nbsp;&nbsp;&nbsp;,886&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2697 v3, 2.60 GHz)",56,28,2,14,2,861&nbsp;&nbsp;&nbsp;,887&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2698 v3, 2.30 GHz)",64,32,2,16,2,874&nbsp;&nbsp;&nbsp;,900&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 110 S6 (Intel Xeon E3-1220 v3, 3.10 GHz)",4,4,1,4,1,139&nbsp;&nbsp;&nbsp;,143&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2699 v3, 2.30 GHz)",72,36,2,18,2,900&nbsp;&nbsp;&nbsp;,927&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2699 v3, 2.30 GHz)",72,36,2,18,2,910&nbsp;&nbsp;&nbsp;,939&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 S6 (Intel Xeon E5-2637 v3, 3.50 GHz)",16,8,2,4,2,425&nbsp;&nbsp;&nbsp;,439&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2650 v4, 2.20 GHz)",48,24,2,12,2,808&nbsp;&nbsp;&nbsp;,831&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2620 v4, 2.10 GHz)",32,16,2,8,2,569&nbsp;&nbsp;&nbsp;,585&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2630 v4, 2.20 GHz)",40,20,2,10,2,667&nbsp;&nbsp;&nbsp;,685&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2620 v4, 2.10 GHz)",32,16,2,8,2,569&nbsp;&nbsp;&nbsp;,586&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2630 v4, 2.20 GHz)",40,20,2,10,2,667&nbsp;&nbsp;&nbsp;,686&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2650 v4, 2.20 GHz)",48,24,2,12,2,800&nbsp;&nbsp;&nbsp;,825&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2650 v4, 2.20 GHz)",48,24,2,12,2,802&nbsp;&nbsp;&nbsp;,824&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2603 v4, 1.70 GHz)",12,12,2,6,1,349&nbsp;&nbsp;&nbsp;,358&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2603 v4, 1.70 GHz)",12,12,2,6,1,350&nbsp;&nbsp;&nbsp;,358&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2640 v4, 2.40 GHz)",40,20,2,10,2,690&nbsp;&nbsp;&nbsp;,710&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2640 v4, 2.40 GHz)",40,20,2,10,2,694&nbsp;&nbsp;&nbsp;,711&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2650 v4, 2.20 GHz)",48,24,2,12,2,807&nbsp;&nbsp;&nbsp;,827&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2650 v4, 2.20 GHz)",48,24,2,12,2,807&nbsp;&nbsp;&nbsp;,825&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 232 S6 (Intel Xeon E5-2603 v4, 1.70 GHz)",12,12,2,6,1,351&nbsp;&nbsp;&nbsp;,357&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 210 X6 (Intel Xeon E5-2680 v4, 2.40 GHz)",56,28,2,14,2,924&nbsp;&nbsp;&nbsp;,949&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 220 X6 (Intel Xeon E5-2680 v4, 2.40 GHz)",56,28,2,14,2,924&nbsp;&nbsp;&nbsp;,950&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2620 v4, 2.10 GHz)",32,16,2,8,2,570&nbsp;&nbsp;&nbsp;,582&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2630 v4, 2.20 GHz)",40,20,2,10,2,668&nbsp;&nbsp;&nbsp;,683&nbsp;&nbsp;&nbsp;
ACTION S.A.,"ACTINA SOLAR 222 S6 (Intel Xeon E5-2640 v4, 2.40 GHz)",40,20,2,10,2,690&nbsp;&nbsp;&nbsp;,706&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS DSEB-DG Server Motherboard (Intel XEON X5482),8,8,2,4,1,80.6&nbsp;,90.8&nbsp;
ASUSTeK Computer Inc.,ASUS DSEB-DG server motherboard (Intel Xeon X5492),8,8,2,4,1,88.1&nbsp;,96.3&nbsp;
ASUSTeK Computer Inc.,ASUS P6T WS PRO workstation motherboard (Intel Core i7-965 Extreme Edition),8,4,1,4,2,99.1&nbsp;,102&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS P6T6 WS REVOLUTION workstation motherboard (Intel Core i7-965 Extreme Edition),8,4,1,4,2,98.8&nbsp;,102&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS Z8PE-D12X server motherboard (Intel Xeon X5570),16,8,2,4,2,194&nbsp;&nbsp;&nbsp;,200&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS700-E6 server system (Intel Xeon X5570),16,8,2,4,2,193&nbsp;&nbsp;&nbsp;,198&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS Z8NA-D6 server motherboard (Intel Xeon X5570),16,8,2,4,2,192&nbsp;&nbsp;&nbsp;,197&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS TS700-E6 (Z8PE-D12X) server system (Intel Xeon W5580),16,8,2,4,2,201&nbsp;&nbsp;&nbsp;,207&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS500-E6/RS520-E6 (Z8NR-D12) server system (Intel Xeon X5570),16,8,2,4,2,193&nbsp;&nbsp;&nbsp;,198&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS700D (Z8NH-D12) server system (Intel Xeon X5570),16,8,2,4,2,193&nbsp;&nbsp;&nbsp;,198&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS Z8PE-D18 server motherboard (Intel Xeon X5570),16,8,2,4,2,197&nbsp;&nbsp;&nbsp;,203&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS TS500-E6 (Z8NA-D6) server system (Intel Xeon X5570),16,8,2,4,2,193&nbsp;&nbsp;&nbsp;,199&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS TS300-E6 (P7F-E) server system (Intel Xeon X3470),8,4,1,4,2,87.7&nbsp;,91.4&nbsp;
ASUSTeK Computer Inc.,ASUS RS300-E6 (P7F-E) server system (Intel Xeon X3470),8,4,1,4,2,87.7&nbsp;,91.4&nbsp;
ASUSTeK Computer Inc.,ASUS RS100-E6 (P7F-M) server system (Intel Xeon X3470),8,4,1,4,2,87.5&nbsp;,91.2&nbsp;
ASUSTeK Computer Inc.,ASUS TS100-E6 (P7F-X) server system (Intel Xeon X3470),8,4,1,4,2,87.3&nbsp;,91.4&nbsp;
ASUSTeK Computer Inc.,ASUS TS700-E6 (Z8PE-D12X) server system (Intel Xeon X5680),24,12,2,6,2,248&nbsp;&nbsp;&nbsp;,256&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS KGPE-D16 server motherboard (2.2 GHz AMD Opteron 6174),24,24,2,12,1,289&nbsp;&nbsp;&nbsp;,316&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS700-E6 server system (Intel Xeon X5680),24,12,2,6,2,247&nbsp;&nbsp;&nbsp;,255&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS700D-E6 (Z8NH-D12) server system (Intel Xeon X5680),24,12,2,6,2,246&nbsp;&nbsp;&nbsp;,255&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS520-E6 (Z8NR-D12) server system (Intel Xeon X5680),24,12,2,6,2,248&nbsp;&nbsp;&nbsp;,256&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS500-E6 (Z8NR-D12) server system (Intel Xeon X5680),24,12,2,6,2,248&nbsp;&nbsp;&nbsp;,256&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS TS300-E6 (P7F-E) server system (Intel Xeon X3440),8,4,1,4,2,79.6&nbsp;,83.1&nbsp;
ASUSTeK Computer Inc.,ASUS TS500-E6 (Z8NA-D6) server system (Intel Xeon X5670),24,12,2,6,2,231&nbsp;&nbsp;&nbsp;,241&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS704D-E6 (Z8PH-D12 SE/QDR) server system (Intel Xeon X5680),24,12,2,6,2,245&nbsp;&nbsp;&nbsp;,254&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS500A-E6 (KGNE-D16) server system (2.2 GHz AMD Opteron 6174),24,24,2,12,1,290&nbsp;&nbsp;&nbsp;,313&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS704DA-E6 (KGMH-D16/QDR) server system (2.2 GHz AMD Opteron 6174),24,24,2,12,1,292&nbsp;&nbsp;&nbsp;,315&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS720-E6 (Z8PE-D18) server system (Intel Xeon X5680),24,12,2,6,2,248&nbsp;&nbsp;&nbsp;,256&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS500A-S6 (KGPX-D24) server system (2.2 GHz AMD Opteron 6174),24,24,2,12,1,289&nbsp;&nbsp;&nbsp;,312&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS KCMA-D8 server motherboard (AMD Opteron 4184, 2.80GHz)",12,12,2,6,1,167&nbsp;&nbsp;&nbsp;,183&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS KCMR-D12 server motherboard (AMD Opteron 4184, 2.80GHz)",12,12,2,6,1,167&nbsp;&nbsp;&nbsp;,183&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS RS500A-X6 (KCNR-D12) server system (AMD Opteron 4184, 2.80GHz)",12,12,2,6,1,167&nbsp;&nbsp;&nbsp;,183&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS RS300-E7(P8B-E/4L) Server System (Intel Xeon E3-1280, 3.50 GHz)",8,4,1,4,2,118&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS RS100-E7(P8B-M) Server System (Intel Xeon E3-1280, 3.50 GHz)",8,4,1,4,2,118&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS ESC4000(Z8PG-D18) Server System (Intel Xeon X5690, 3.46 GHz)",24,12,2,6,2,262&nbsp;&nbsp;&nbsp;,268&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS RS720Q-E6(Z8NH-D12) Server System (Intel Xeon X5680, 3.33 GHz)",24,12,2,6,2,241&nbsp;&nbsp;&nbsp;,248&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS KGPE-D16 server motherboard (2.6 GHz AMD Opteron 6282 SE),32,32,2,16,1,372&nbsp;&nbsp;&nbsp;,403&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,"ASUS RS924A-E6 (KGPX-Q32) Server System (AMD Opteron 6282 SE, 2.60 GHz)",64,64,4,16,1,705&nbsp;&nbsp;&nbsp;,763&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS TS700-E7(Z9PE-D16) Server System (Intel Xeon E5-2690),32,16,2,8,2,491&nbsp;&nbsp;&nbsp;,507&nbsp;&nbsp;&nbsp;
ASUSTeK Computer Inc.,ASUS RS720-E7(Z9PE-D16) Server System (Intel Xeon E5-2690),32,16,2,8,2,491&nbsp;&nbsp;&nbsp;,506&nbsp;&nbsp;&nbsp;
