TestSponsor,SystemName,BaseCopies,EnabledCores,EnabledChips,Threads/Core,Base,Peak,EnergyBase,EnergyPeak
NEC Corporation,Express5800/D120h (Intel Xeon Gold 6152),44,22,1,2,107&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Silver 4114),20,10,1,2,48.1&nbsp;,50.7&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 5122),16,8,2,2,55.4&nbsp;,58.6&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6126),48,24,2,2,132&nbsp;&nbsp;&nbsp;,140&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 5118),48,24,2,2,118&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5120),56,28,2,2,134&nbsp;&nbsp;&nbsp;,143&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5122),16,8,2,2,56.3&nbsp;,59.4&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6126),48,24,2,2,139&nbsp;&nbsp;&nbsp;,148&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6130),64,32,2,2,159&nbsp;&nbsp;&nbsp;,170&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Silver 4108),32,16,2,2,64.8&nbsp;,68.4&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Silver 4110),32,16,2,2,72.8&nbsp;,77.0&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Silver 4112),16,8,2,2,44.1&nbsp;,46.6&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6152),88,44,2,2,208&nbsp;&nbsp;&nbsp;,222&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6134),32,16,2,2,107&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6152),88,44,2,2,194&nbsp;&nbsp;&nbsp;,206&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6130),64,32,2,2,152&nbsp;&nbsp;&nbsp;,162&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Silver 4110),16,8,1,2,37.4&nbsp;,39.5&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Silver 4108),16,8,1,2,33.6&nbsp;,35.3&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Gold 6130),32,16,1,2,82.2&nbsp;,87.1&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Gold 5122),8,4,1,2,28.5&nbsp;,30.0&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Bronze 3106),16,16,2,1,44.0&nbsp;,46.0&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Bronze 3104),6,6,1,1,17.1&nbsp;,17.7&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Bronze 3106),8,8,1,1,22.7&nbsp;,23.6&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Platinum 8160),48,24,1,2,117&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Platinum 8164),52,26,1,2,121&nbsp;&nbsp;&nbsp;,130&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 5115),40,20,2,2,95.0&nbsp;,100&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 5120),56,28,2,2,132&nbsp;&nbsp;&nbsp;,140&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6128),24,12,2,2,81.7&nbsp;,86.1&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6134),32,16,2,2,103&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6138),80,40,2,2,174&nbsp;&nbsp;&nbsp;,185&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6128),24,12,2,2,83.1&nbsp;,87.6&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6146),48,24,2,2,155&nbsp;&nbsp;&nbsp;,165&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Silver 4108),32,16,2,2,65.5&nbsp;,68.9&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Silver 4114),40,20,2,2,93.2&nbsp;,98.8&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6140),72,36,2,2,175&nbsp;&nbsp;&nbsp;,187&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6138),80,40,2,2,189&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Gold 5120),28,14,1,2,68.3&nbsp;,72.3&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Gold 5118),24,12,1,2,61.1&nbsp;,64.6&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Gold 6142),32,16,1,2,91.5&nbsp;,97.2&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Gold 6132),28,14,1,2,82.2&nbsp;,87.1&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Silver 4116),24,12,1,2,55.5&nbsp;,58.6&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6132),56,28,2,2,151&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Silver 4116),48,24,2,2,106&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6142),64,32,2,2,166&nbsp;&nbsp;&nbsp;,177&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6132),56,28,2,2,161&nbsp;&nbsp;&nbsp;,171&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6148),80,40,2,2,188&nbsp;&nbsp;&nbsp;,201&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5115),40,20,2,2,102&nbsp;&nbsp;&nbsp;,108&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6136),48,24,2,2,151&nbsp;&nbsp;&nbsp;,160&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6140),72,36,2,2,186&nbsp;&nbsp;&nbsp;,198&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8164),104,52,2,2,231&nbsp;&nbsp;&nbsp;,248&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Platinum 8160M),96,48,2,2,224&nbsp;&nbsp;&nbsp;,240&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 6136),48,24,2,2,142&nbsp;&nbsp;&nbsp;,150&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Platinum 8160),96,48,2,2,212&nbsp;&nbsp;&nbsp;,227&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Platinum 8164),104,52,2,2,217&nbsp;&nbsp;&nbsp;,232&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6142),64,32,2,2,175&nbsp;&nbsp;&nbsp;,187&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6144),32,16,2,2,115&nbsp;&nbsp;&nbsp;,121&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Silver 4116),48,24,2,2,108&nbsp;&nbsp;&nbsp;,114&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"Express5800/A2040e (3.00 GHz, Intel Xeon Gold 6136)",96,48,4,2,286&nbsp;&nbsp;&nbsp;,305&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"Express5800/A2040e (2.50 GHz, Intel Xeon Platinum 8180M)",224,112,4,2,551&nbsp;&nbsp;&nbsp;,594&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"Express5800/A2040e (2.10 GHz, Intel Xeon Platinum 8176)",224,112,4,2,486&nbsp;&nbsp;&nbsp;,521&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"Express5800/A2040e (2.40 GHz, Intel Xeon Gold 5115)",80,40,4,2,195&nbsp;&nbsp;&nbsp;,211&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/D120h (Intel Xeon Platinum 8160M),48,24,1,2,117&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8156),16,8,2,2,55.6&nbsp;,58.7&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6154),72,36,2,2,213&nbsp;&nbsp;&nbsp;,228&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8176),112,56,2,2,252&nbsp;&nbsp;&nbsp;,270&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8153),64,32,2,2,140&nbsp;&nbsp;&nbsp;,148&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"Express5800/A2040e (2.10 GHz, Intel Xeon Platinum 8160)",192,96,4,2,440&nbsp;&nbsp;&nbsp;,470&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"Express5800/A2040e (3.50 GHz, Intel Xeon Gold 6144)",64,32,4,2,227&nbsp;&nbsp;&nbsp;,241&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1225 v6),4,4,1,1,21.6&nbsp;,22.9&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8158),48,24,2,2,150&nbsp;&nbsp;&nbsp;,159&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8160),96,48,2,2,228&nbsp;&nbsp;&nbsp;,244&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8170),104,52,2,2,244&nbsp;&nbsp;&nbsp;,261&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1270 v6),8,4,1,2,29.0&nbsp;,31.0&nbsp;,--,--
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1220 v6),4,4,1,1,20.6&nbsp;,21.8&nbsp;,--,--
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1230 v6),8,4,1,2,27.4&nbsp;,29.2&nbsp;,--,--
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1240L v5),8,4,1,2,21.4&nbsp;,22.7&nbsp;,--,--
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1260L v5),8,4,1,2,26.2&nbsp;,27.9&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Bronze 3106),16,16,2,1,44.0&nbsp;,46.0&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6134M),32,16,2,2,108&nbsp;&nbsp;&nbsp;,115&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8180),112,56,2,2,276&nbsp;&nbsp;&nbsp;,297&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6150),72,36,2,2,199&nbsp;&nbsp;&nbsp;,211&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8168),96,48,2,2,259&nbsp;&nbsp;&nbsp;,278&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Bronze 3104),12,12,2,1,33.0&nbsp;,34.5&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Platinum 8180M),112,56,2,2,277&nbsp;&nbsp;&nbsp;,298&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R110i-1 (Intel Pentium G4560),4,2,1,2,11.6&nbsp;,12.4&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Pentium G4560),4,2,1,2,11.6&nbsp;,12.4&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1220 v6),4,4,1,1,20.6&nbsp;,21.8&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1225 v6),4,4,1,1,21.6&nbsp;,22.9&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1230 v6),8,4,1,2,27.3&nbsp;,29.1&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1270 v6),8,4,1,2,28.9&nbsp;,30.9&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Bronze 3104),6,6,1,1,16.8&nbsp;,17.5&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5122),8,4,1,2,28.5&nbsp;,29.9&nbsp;,--,--
NEC Corporation,Express5800/T110i (Intel Core i3-7300),4,2,1,2,15.4&nbsp;,16.4&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Core i3-7300),4,2,1,2,15.4&nbsp;,16.4&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1240L v5),8,4,1,2,21.2&nbsp;,22.5&nbsp;,--,--
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1260L v5),8,4,1,2,26.3&nbsp;,28.1&nbsp;,--,--
NEC Corporation,Express5800/T110i (Intel Xeon E3-1270 v6),8,4,1,2,28.9&nbsp;,30.9&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2136),12,6,1,2,41.2&nbsp;,44.4&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2174G),8,4,1,2,30.7&nbsp;,32.9&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2134),8,4,1,2,30.3&nbsp;,32.4&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2126G),6,6,1,1,35.5&nbsp;,37.8&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2124),4,4,1,1,23.7&nbsp;,25.2&nbsp;,--,--
NEC Corporation,Express5800/T110i (Intel Xeon E3-1230 v6),8,4,1,2,27.3&nbsp;,29.1&nbsp;,--,--
NEC Corporation,Express5800/T110i (Intel Xeon E3-1225 v6),4,4,1,1,21.6&nbsp;,22.9&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 6128),24,12,2,2,81.7&nbsp;,86.2&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 5122),16,8,2,2,55.5&nbsp;,58.6&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 5120),56,28,2,2,132&nbsp;&nbsp;&nbsp;,140&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 5118),48,24,2,2,118&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 5115),40,20,2,2,96.4&nbsp;,102&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2186G),12,6,1,2,41.7&nbsp;,44.8&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2174G),8,4,1,2,30.7&nbsp;,32.9&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2144G),8,4,1,2,30.3&nbsp;,32.3&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2136),12,6,1,2,41.2&nbsp;,44.2&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2134),8,4,1,2,29.9&nbsp;,32.0&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2126G),6,6,1,1,35.2&nbsp;,37.6&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2124),4,4,1,1,23.7&nbsp;,25.2&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Pentium Gold G5400),4,2,1,2,12.4&nbsp;,13.3&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Core i3-8300),4,4,1,1,22.5&nbsp;,23.9&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Bronze 3106),16,16,2,1,44.0&nbsp;,45.9&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Bronze 3104),12,12,2,1,33.0&nbsp;,34.5&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Silver 4112),16,8,2,2,43.5&nbsp;,46.0&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Silver 4110),32,16,2,2,71.9&nbsp;,76.0&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Core i3-8300),4,4,1,1,22.5&nbsp;,24.0&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2124G),4,4,1,1,24.7&nbsp;,26.3&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Pentium Gold G5400),4,2,1,2,12.4&nbsp;,13.3&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2146G),12,6,1,2,41.2&nbsp;,44.3&nbsp;,--,--
NEC Corporation,Express5800/GT110i (Intel Pentium G4560),4,2,1,2,11.6&nbsp;,12.4&nbsp;,--,--
NEC Corporation,Express5800/T110i (Intel Pentium G4560),4,2,1,2,11.6&nbsp;,12.4&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Silver 4116),48,24,2,2,106&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Silver 4108),32,16,2,2,64.7&nbsp;,68.2&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 6130),64,32,2,2,152&nbsp;&nbsp;&nbsp;,161&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 6138),80,40,2,2,177&nbsp;&nbsp;&nbsp;,189&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-1E (Intel Xeon Gold 6132),56,28,2,2,153&nbsp;&nbsp;&nbsp;,163&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Core i3-8300),4,4,1,1,22.5&nbsp;,24.0&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Pentium Gold G5400),4,2,1,2,12.4&nbsp;,13.2&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2134),8,4,1,2,30.1&nbsp;,32.1&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2174G),8,4,1,2,30.8&nbsp;,32.9&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Celeron G4900),2,2,1,1,8.43,8.99,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2124G),4,4,1,1,24.8&nbsp;,26.3&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2124),4,4,1,1,23.7&nbsp;,25.2&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2126G),6,6,1,1,35.4&nbsp;,37.8&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2146G),12,6,1,2,41.2&nbsp;,44.3&nbsp;,--,--
NEC Corporation,Express5800/T120h (Intel Xeon Silver 4114),40,20,2,2,93.8&nbsp;,99.5&nbsp;,--,--
NEC Corporation,"Express5800/A2040e (3.40 GHz, Intel Xeon Gold 6128)",48,24,4,2,163&nbsp;&nbsp;&nbsp;,174&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2E (Intel Xeon Gold 5222),8,4,1,2,33.3&nbsp;,34.2&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5222),16,8,2,2,65.0&nbsp;,67.2&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5215L),20,10,1,2,62.5&nbsp;,64.6&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5222),8,4,1,2,33.3&nbsp;,34.2&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5215L),40,20,2,2,122&nbsp;&nbsp;&nbsp;,127&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5217),16,8,1,2,55.6&nbsp;,57.5&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6234),16,8,1,2,64.7&nbsp;,67.0&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6234),32,16,2,2,126&nbsp;&nbsp;&nbsp;,130&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6240),36,18,1,2,119&nbsp;&nbsp;&nbsp;,124&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6240L),36,18,1,2,117&nbsp;&nbsp;&nbsp;,122&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6240),72,36,2,2,232&nbsp;&nbsp;&nbsp;,242&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6240L),72,36,2,2,229&nbsp;&nbsp;&nbsp;,240&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 6248),40,20,1,2,120&nbsp;&nbsp;&nbsp;,125&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"NX7700x/A5012M-4 v2 (Intel Xeon Platinum 8280, 2.70GHz)",224,112,4,2,657&nbsp;&nbsp;&nbsp;,689&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"NX7700x/A5012M-4 v2 (Intel Xeon Platinum 8256, 3.80GHz)",32,16,4,2,129&nbsp;&nbsp;&nbsp;,133&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"NX7700x/A5012M-4 v2 (Intel Xeon Gold 5222, 3.80GHz)",32,16,4,2,128&nbsp;&nbsp;&nbsp;,133&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Pentium Gold G5420),4,2,1,2,12.9&nbsp;,13.9&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Celeron G4930),2,2,1,1,8.84,9.48,--,--
NEC Corporation,Express5800/GT110j (Intel Celeron G4930),2,2,1,1,8.83,9.47,--,--
NEC Corporation,Express5800/GT110j (Intel Pentium Gold G5420),4,2,1,2,12.9&nbsp;,13.9&nbsp;,--,--
NEC Corporation,Express5800/GT110j (Intel Xeon E-2224),4,4,1,1,28.2&nbsp;,29.0&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Core i3-9300),4,4,1,1,27.2&nbsp;,28.1&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Pentium Gold G5420),4,2,1,2,12.9&nbsp;,13.9&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2224),4,4,1,1,28.2&nbsp;,29.0&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2274G),8,4,1,2,34.8&nbsp;,36.2&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2224),4,4,1,1,28.1&nbsp;,28.9&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Core i3-9300),4,4,1,1,27.2&nbsp;,28.1&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2246G),12,6,1,2,44.4&nbsp;,46.5&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2236),12,6,1,2,44.6&nbsp;,46.7&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2274G),8,4,1,2,34.8&nbsp;,36.2&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2224G),4,4,1,1,29.2&nbsp;,30.1&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2226G),6,6,1,1,39.8&nbsp;,41.2&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2234),8,4,1,2,35.1&nbsp;,36.7&nbsp;,--,--
NEC Corporation,Express5800/T110j (Intel Xeon E-2246G),12,6,1,2,44.4&nbsp;,46.4&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2224G),4,4,1,1,29.2&nbsp;,30.1&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2226G),6,6,1,1,39.7&nbsp;,41.1&nbsp;,--,--
NEC Corporation,Express5800/T110j-S (Intel Xeon E-2234),8,4,1,2,35.1&nbsp;,36.7&nbsp;,--,--
NEC Corporation,"NX7700x/A5012M-4 v2 (Intel Xeon Gold 6240, 2.60GHz)",144,72,4,2,440&nbsp;&nbsp;&nbsp;,460&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,"NX7700x/A5012M-4 v2 (Intel Xeon Gold 6226, 2.70GHz)",96,48,4,2,319&nbsp;&nbsp;&nbsp;,331&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-1M (Intel Xeon Bronze 3204),6,6,1,1,20.3&nbsp;,20.8&nbsp;,--,--
NEC Corporation,Express5800/R120h-1M (Intel Xeon Gold 5222),8,4,1,2,33.2&nbsp;,34.2&nbsp;,--,--
NEC Corporation,Express5800/R110j-1 (Intel Xeon E-2234),8,4,1,2,34.4&nbsp;,35.9&nbsp;,--,--
NEC Corporation,"NX7700x/A5012M-4 v2 (Intel Xeon Platinum 8280M, 2.70GHz)",224,112,4,2,651&nbsp;&nbsp;&nbsp;,682&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Gold 5217),32,16,2,2,109&nbsp;&nbsp;&nbsp;,113&nbsp;&nbsp;&nbsp;,--,--
NEC Corporation,Express5800/R120h-2M (Intel Xeon Silver 4216),64,32,2,2,171&nbsp;&nbsp;&nbsp;,177&nbsp;&nbsp;&nbsp;,--,--
