,TestSponsor,SystemName,AutoParallel,EnabledCores,EnabledChips,Cores/Chips,Threads/Core,Base,Peak
5462,Huawei,Huawei CH220 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.8,91.5
5463,Huawei,Huawei XH620 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.4,91.4
5464,Huawei,Huawei XH622 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.4,91.4
5465,Huawei,Huawei XH628 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.4,91.4
5466,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.6,91.6
5467,Huawei,Huawei RH2288 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.7,91.6
5468,Huawei,Huawei 5288 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.8,91.7
5469,Huawei,Huawei RH2288 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,107.0
5470,Huawei,Huawei 5288 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,107.0
5471,Huawei,Huawei XH620 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,106.0
5472,Huawei,Huawei XH622 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,106.0
5473,Huawei,Huawei XH628 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,106.0
5474,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,107.0
5475,Huawei,Huawei CH220 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,106.0
5476,Huawei,Huawei CH220 V3 (Intel Xeon E5-2637 v4),Yes,8,2,4,1,106.0,109.0
5477,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,113.0,116.0
5478,Huawei,Huawei CH220 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,111.0,115.0
5479,Huawei,Huawei RH2288 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,113.0,117.0
5480,Huawei,Huawei XH620 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,113.0,117.0
5481,Huawei,Huawei XH620 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,104.0
5482,Huawei,Huawei XH622 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,104.0
5483,Huawei,Huawei XH628 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,104.0
5484,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,104.0
5485,Huawei,Huawei RH2288 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,101.0,105.0
5486,Huawei,Huawei 5288 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,105.0
5487,Huawei,Huawei CH226 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,114.0,117.0
5488,Huawei,Huawei CH226 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,109.0,115.0
5489,Huawei,Huawei CH121 V3(Intel Xeon E5-2620 v4),Yes,16,2,8,1,98.7,104.0
5490,Huawei,Huawei CH226 V3(Intel Xeon E5-2620 v4),Yes,16,2,8,1,98.9,104.0
5491,Huawei,Huawei CH225 V3(Intel Xeon E5-2620 v4),Yes,16,2,8,1,98.8,104.0
5492,Huawei,Huawei CH222 V3(Intel Xeon E5-2620 v4),Yes,16,2,8,1,98.9,104.0
5493,Huawei,Huawei CH121 V3 (Intel Xeon E5-2618L v4),Yes,20,2,10,1,100.0,106.0
5494,Huawei,Huawei CH225 V3 (Intel Xeon E5-2618L v4),Yes,20,2,10,1,100.0,106.0
5495,Huawei,Huawei CH226 V3 (Intel Xeon E5-2618L v4),Yes,20,2,10,1,100.0,106.0
5496,Huawei,Huawei CH222 V3 (Intel Xeon E5-2618L v4),Yes,20,2,10,1,100.0,106.0
5497,Huawei,Huawei CH226 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,112.0,117.0
5498,Huawei,Huawei CH226 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,102.0,107.0
5499,Huawei,Huawei CH121 V3 (Intel Xeon E5-2623 v4),Yes,8,2,4,1,88.8,92.7
5500,Huawei,Huawei CH222 V3 (Intel Xeon E5-2623 v4),Yes,8,2,4,1,88.8,92.7
5501,Huawei,Huawei CH226 V3 (Intel Xeon E5-2623 v4),Yes,8,2,4,1,88.9,92.9
5502,Huawei,Huawei RH2288H V3 (Intel Xeon E5-2623 v4),Yes,8,2,4,1,88.7,92.5
5503,Huawei,Huawei 5288 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,117.0,120.0
5504,Huawei,Huawei 5288 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,112.0,117.0
5505,Huawei,Huawei 5288 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,111.0,117.0
5506,Huawei,Huawei 5288 V3 (Intel Xeon E5-2695 v4),Yes,36,2,18,1,102.0,107.0
5507,Huawei,Huawei CH220 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,117.0,121.0
5508,Huawei,Huawei CH220 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,112.0,117.0
5509,Huawei,Huawei CH220 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,111.0,117.0
5510,Huawei,Huawei CH220 V3 (Intel Xeon E5-2697 v4),Yes,36,2,18,1,110.0,116.0
5511,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,117.0,121.0
5512,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,111.0,117.0
5513,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,111.0,117.0
5514,Huawei,Huawei RH2288 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,112.0,117.0
5515,Huawei,Huawei XH620 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,117.0,121.0
5516,Huawei,Huawei XH620 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,112.0,117.0
5517,Huawei,Huawei XH620 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,111.0,117.0
5518,Huawei,Huawei XH620 V3 (Intel Xeon E5-2697 v4),Yes,36,2,18,1,109.0,116.0
5519,Huawei,Huawei XH622 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,117.0,121.0
5520,Huawei,Huawei XH622 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,112.0,117.0
5521,Huawei,Huawei XH622 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,111.0,117.0
5522,Huawei,Huawei XH622 V3 (Intel Xeon E5-2697 v4),Yes,36,2,18,1,109.0,116.0
5523,Huawei,Huawei XH628 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,117.0,121.0
5524,Huawei,Huawei XH628 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,112.0,117.0
5525,Huawei,Huawei XH628 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,111.0,117.0
5526,Huawei,Huawei XH628 V3 (Intel Xeon E5-2697 v4),Yes,36,2,18,1,109.0,116.0
5527,Huawei,Huawei XH622 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,113.0,117.0
5528,Huawei,Huawei XH628 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,113.0,117.0
5529,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,105.0,111.0
5530,Huawei,Huawei CH121 V3 (Intel Xeon E5-2609 v4),Yes,16,2,8,1,68.3,70.5
5531,Huawei,Huawei CH222 V3 (Intel Xeon E5-2609 v4),Yes,16,2,8,1,68.3,70.5
5532,Huawei,Huawei CH225 V3 (Intel Xeon E5-2609 v4),Yes,16,2,8,1,68.4,70.3
5533,Huawei,Huawei CH226 V3 (Intel Xeon E5-2609 v4),Yes,16,2,8,1,68.0,69.9
5534,Huawei,Huawei CH220 V3 (Intel Xeon E5-2695 v4),Yes,36,2,18,1,102.0,107.0
5535,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,101.0,107.0
5536,Huawei,Huawei RH2288 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,101.0,107.0
5537,Huawei,Huawei XH620 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,101.0,106.0
5538,Huawei,Huawei XH622 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,101.0,106.0
5539,Huawei,Huawei XH628 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,101.0,106.0
5540,Huawei,Huawei CH121 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,104.0
5541,Huawei,Huawei CH222 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,104.0
5542,Huawei,Huawei RH2288H V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,104.0
5543,Huawei,Huawei CH121 V3 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,100.0,105.0
5544,Huawei,Huawei CH222 V3 (Intel Xeon E5-2630 v4),Yes,20,2,10,1,100.0,105.0
5545,Huawei,Huawei 5288 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,102.0,107.0
5546,Huawei,Huawei CH220 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,101.0,107.0
5547,Huawei,Huawei XH321 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,117.0,121.0
5548,Huawei,Huawei XH321 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,109.0,114.0
5549,Huawei,Huawei XH321 V3 (Intel Xeon E5-2683 v4),Yes,32,2,16,1,101.0,106.0
5550,Huawei,Huawei XH321 V3 (Intel Xeon E5-2690 v4),Yes,28,2,14,1,111.0,117.0
5551,Huawei,Huawei XH321 V3 (Intel Xeon E5-2695 v4),Yes,36,2,18,1,102.0,108.0
5552,Huawei,Huawei XH321 V3 (Intel Xeon E5-2697 v4),Yes,36,2,18,1,109.0,116.0
5553,Huawei,Huawei XH321 V3 (Intel Xeon E5-2699 v4),Yes,44,2,22,1,109.0,116.0
5554,Huawei,Huawei CH220 V3 (Intel Xeon E5-2698 v4),Yes,40,2,20,1,109.0,116.0
5555,Huawei,Huawei RH1288 V3 (Intel Xeon E5-2698 v4),Yes,40,2,20,1,109.0,116.0
5556,Huawei,Huawei 5288 V3 (Intel Xeon E5-2698 v4),Yes,40,2,20,1,109.0,116.0
5557,Huawei,Huawei XH321 V3 (Intel Xeon E5-2698 v4),Yes,40,2,20,1,109.0,116.0
5558,Huawei,Huawei CH220 V3 (Intel Xeon E5-2637 v4),Yes,8,2,4,1,105.0,109.0
5559,Huawei,Huawei XH620 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,114.0,118.0
5560,Huawei,Huawei XH321 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,107.0
5561,Huawei,Huawei CH220 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.8,91.5
5562,Huawei,Huawei XH321 V3 (Intel Xeon E5-2658 v4),Yes,28,2,14,1,100.0,105.0
5563,Huawei,Huawei CH220 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,105.0,111.0
5564,Huawei,Huawei XH321 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,104.0,111.0
5565,Huawei,Huawei XH620 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,104.0,110.0
5566,Huawei,Huawei XH622 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,104.0,110.0
5567,Huawei,Huawei XH628 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,104.0,110.0
5568,Huawei,Huawei RH2288 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,105.0,111.0
5569,Huawei,Huawei 5288 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,105.0,111.0
5570,Huawei,Huawei CH222 V3 (Intel Xeon E5-2650 v4),Yes,24,2,12,1,102.0,106.0
5571,Huawei,Huawei CH222 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,114.0,118.0
5572,Huawei,Huawei CH222 V3 (Intel Xeon E5-2680 v4),Yes,28,2,14,1,110.0,115.0
5573,Huawei,Huawei CH222 V3 (Intel Xeon E5-2667 v4),Yes,16,2,8,1,118.0,122.0
5574,Huawei,Huawei CH222 V3 (Intel Xeon E5-2660 v4),Yes,28,2,14,1,105.0,111.0
5575,Huawei,Huawei XH321 V3 (Intel Xeon E5-2697A v4),Yes,32,2,16,1,109.0,114.0
5576,Huawei,Huawei CH220 V3 (Intel Xeon E5-2697A v4),Yes,32,2,16,1,109.0,114.0
5577,Huawei,Huawei CH220 V3(Intel Xeon E5-2618L v4),Yes,20,2,10,1,100.0,107.0
5578,Huawei,Huawei XH321 V3(Intel Xeon E5-2618L v4),Yes,20,2,10,1,100.0,106.0
5579,Huawei,Huawei CH220 V3(Intel Xeon E5-2620 v4),Yes,16,2,8,1,95.9,101.0
5580,Huawei,Huawei XH321 V3(Intel Xeon E5-2620 v4),Yes,16,2,8,1,95.5,101.0
5581,Huawei,Huawei CH220 V3(Intel Xeon E5-2623 v4),Yes,8,2,4,1,88.5,92.4
5582,Huawei,Huawei XH321 V3(Intel Xeon E5-2623 v4),Yes,8,2,4,1,88.7,92.6
5583,Huawei,Huawei CH220 V3(Intel Xeon E5-2630 v4),Yes,20,2,10,1,100.0,106.0
5584,Huawei,Huawei XH321 V3(Intel Xeon E5-2630 v4),Yes,20,2,10,1,99.9,105.0
5585,Huawei,Huawei CH220 V3(Intel Xeon E5-2630L v4),Yes,20,2,10,1,93.7,99.4
5586,Huawei,Huawei XH321 V3(Intel Xeon E5-2630L v4),Yes,20,2,10,1,93.9,99.5
5587,Huawei,Huawei CH220 V3(Intel Xeon E5-2640 v4),Yes,20,2,10,1,105.0,111.0
5588,Huawei,Huawei XH321 V3(Intel Xeon E5-2640 v4),Yes,20,2,10,1,105.0,111.0
5589,Huawei,Huawei CH242 V3 (Intel Xeon E7-4809 v4),Yes,32,4,8,1,78.2,81.6
5590,Huawei,Huawei CH242 V3 (Intel Xeon E7-4830 v4),Yes,56,4,14,1,88.1,92.6
5591,Huawei,Huawei CH242 V3 (Intel Xeon E7-4850 v4),Yes,64,4,16,1,91.8,96.7
5592,Huawei,Huawei CH242 V3 (Intel Xeon E7-8860 v4),Yes,72,4,18,1,102.0,108.0
5593,Huawei,Huawei CH242 V3 (Intel Xeon E7-8867 v4),Yes,72,4,18,1,105.0,111.0
5594,Huawei,Huawei CH242 V3 (Intel Xeon E7-8880 v4),Yes,88,4,22,1,103.0,108.0
5595,Huawei,Huawei CH242 V3 (Intel Xeon E7-8890 v4),Yes,96,4,24,1,101.0,107.0
5596,Huawei,Huawei CH242 V3 (Intel Xeon E7-8891 v4),Yes,40,4,10,1,116.0,121.0
5597,Huawei,Huawei CH121 V3 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,103.0,108.0
5598,Huawei,Huawei CH222 V3 (Intel Xeon E5-2640 v4),Yes,20,2,10,1,103.0,108.0
5599,Huawei,Huawei CH242 V3 (Intel Xeon E7-8870 v4),Yes,80,4,20,1,99.8,105.0
5600,Huawei,Huawei XH321 V3 (Intel Xeon E5-2637 v4),Yes,8,2,4,1,107.0,110.0
5601,Huawei,Huawei XH321 V3 (Intel Xeon E5-2643 v4),Yes,12,2,6,1,114.0,118.0
5602,Huawei,Huawei XH321 V3 (Intel Xeon E5-2650L v4),Yes,28,2,14,1,86.8,91.7
5603,Huawei,Huawei XH321 V3 (Intel Xeon E5-2699A v4),Yes,44,2,22,1,121.0,127.0
5604,Huawei,Huawei XH628 V3 (Intel Xeon E5-2699A v4),Yes,44,2,22,1,121.0,127.0
5605,Huawei,Huawei XH620 V3 (Intel Xeon E5-2699A v4),Yes,44,2,22,1,121.0,127.0
5606,Huawei,Huawei XH622 V3 (Intel Xeon E5-2699A v4),Yes,44,2,22,1,121.0,127.0
5607,Huawei,Huawei CH121 V3 (Intel Xeon E5-2699A v4),Yes,44,2,22,1,122.0,128.0
5608,Huawei,Huawei RH2288H V3 (Intel Xeon E5-2699A v4),Yes,44,2,22,1,122.0,128.0
5609,Huawei,Huawei CH242 V3 (Intel Xeon E7-4820 v4),Yes,40,4,10,1,85.6,88.3
5610,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,157.0,164.0
5611,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,156.0,163.0
5612,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,158.0,165.0
5613,Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8180),Yes,112,4,28,1,0.0,0.0
5614,Huawei,Huawei 8100 V5 (Intel Xeon Platinum 8180),Yes,224,8,28,1,130.0,133.0
5615,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,141.0,149.0
5616,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,141.0,149.0
5617,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,140.0,148.0
5618,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,147.0,153.0
5619,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,147.0,154.0
5620,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,147.0,153.0
5621,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,141.0,149.0
5622,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,141.0,149.0
5623,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,142.0,149.0
5624,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,149.0,154.0
5625,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,149.0,154.0
5626,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,150.0,155.0
5627,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,139.0,147.0
5628,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,140.0,147.0
5629,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,139.0,147.0
5630,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,145.0,152.0
5631,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,145.0,152.0
5632,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,145.0,152.0
5633,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,144.0,150.0
5634,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,143.0,149.0
5635,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,144.0,150.0
5636,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,144.0,151.0
5637,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,143.0,150.0
5638,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,144.0,151.0
5639,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,138.0,146.0
5640,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,138.0,146.0
5641,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,138.0,146.0
5642,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,150.0,155.0
5643,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,151.0,156.0
5644,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,150.0,156.0
5645,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,137.0,142.0
5646,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,138.0,142.0
5647,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,137.0,142.0
5648,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,143.0,151.0
5649,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,143.0,151.0
5650,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,142.0,151.0
5651,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,139.0,146.0
5652,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,140.0,146.0
5653,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,140.0,146.0
5654,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,141.0,148.0
5655,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,141.0,148.0
5656,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,141.0,149.0
5657,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,132.0,135.0
5658,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,132.0,135.0
5659,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,132.0,135.0
5660,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,140.0,147.0
5661,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,141.0,147.0
5662,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6126),Yes,24,2,12,1,140.0,146.0
5663,Huawei,Huawei CH121 V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,121.0,124.0
5664,Huawei,Huawei 1288H V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,121.0,124.0
5665,Huawei,Huawei 2288H V5 (Intel Xeon Gold 5122),Yes,8,2,4,1,121.0,124.0
5666,Huawei,Huawei CH121 V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,124.0,130.0
5667,Huawei,Huawei 1288H V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,124.0,130.0
5668,Huawei,Huawei 2288H V5 (Intel Xeon Gold 5120),Yes,28,2,14,1,123.0,130.0
5669,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,145.0,151.0
5670,Huawei,Huawei CH121 V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,145.0,151.0
5671,Huawei,Huawei 1288H V5 (Intel Xeon Gold 6150),Yes,36,2,18,1,145.0,150.0
5672,Huawei,Huawei 1288H V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,122.0,128.0
5673,Huawei,Huawei CH121 V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,122.0,128.0
5674,Huawei,Huawei 2288H V5 (Intel Xeon Gold 5118),Yes,24,2,12,1,122.0,128.0
5675,Huawei,Huawei 2288H V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,121.0,126.0
5676,Huawei,Huawei 1288H V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,121.0,126.0
5677,Huawei,Huawei CH121 V5 (Intel Xeon Gold 5115),Yes,20,2,10,1,121.0,126.0
5678,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,119.0,125.0
5679,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,119.0,124.0
5680,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8153),Yes,32,2,16,1,119.0,124.0
5681,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,121.0,123.0
5682,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,121.0,123.0
5683,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8156),Yes,8,2,4,1,120.0,123.0
5684,Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,132.0,139.0
5685,Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,131.0,139.0
5686,Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8164),Yes,52,2,26,1,131.0,139.0
5687,Huawei,Huawei 1288H V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,113.0,118.0
5688,Huawei,Huawei 2288H V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,113.0,118.0
5689,Huawei,Huawei CH121 V5 (Intel Xeon Silver 4114),Yes,20,2,10,1,113.0,118.0
5690,Huawei,Huawei CH242 V3 (Intel Xeon E7-8894 v4),Yes,96,4,24,1,121.0,127.0
5691,Huawei,Huawei 1288H V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,98.0,101.0
5692,Huawei,Huawei 2288H V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,97.8,100.0
5693,Huawei,Huawei CH121 V5 (Intel Xeon Silver 4112),Yes,8,2,4,1,97.7,100.0
5694,Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3106),Yes,16,2,8,1,73.9,75.3
5695,Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3106),Yes,16,2,8,1,73.8,75.3
5696,Huawei,Huawei 1288H V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,107.0,112.0
5697,Huawei,Huawei CH121 V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,107.0,112.0
5698,Huawei,Huawei 2288H V5 (Intel Xeon Silver 4110),Yes,16,2,8,1,107.0,112.0
5699,Huawei,Huawei 2288H V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,102.0,108.0
5700,Huawei,Huawei 1288H V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,102.0,108.0
5701,Huawei,Huawei CH121 V5 (Intel Xeon Silver 4108),Yes,16,2,8,1,103.0,109.0
5702,Huawei,Huawei CH121 V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,67.9,69.2
5703,Huawei,Huawei 1288H V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,67.8,69.2
5704,Huawei,Huawei 2288H V5 (Intel Xeon Bronze 3104),Yes,12,2,6,1,68.0,69.2
5705,Huawei,Huawei 1288H V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,117.0,122.0
5706,Huawei,Huawei 2288H V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,116.0,122.0
5707,Huawei,Huawei CH121 V5 (Intel Xeon Silver 4116),Yes,24,2,12,1,116.0,122.0
5708,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6144),Yes,16,2,8,1,149.0,153.0
5709,Huawei,Huawei 2288H V5 (Intel Xeon Gold 6146),Yes,24,2,12,1,152.0,157.0
5710,"Hypertechnologies Ciara, Inc",Orion HF620-G3,Yes,20,2,10,2,116.0,122.0
5711,"Hypertechnologies Ciara, Inc",Orion HF620-G3,Yes,28,2,14,2,114.0,120.0
5712,"Hypertechnologies Ciara, Inc",Orion HF620-G3,Yes,16,2,8,2,119.0,123.0
5713,"Hypertechnologies Ciara, Inc",Orion HF320-G3,Yes,8,1,8,1,129.0,132.0
